"State","Season","Week ending date","Age Category","Sex","Race","Rate","Cumulative Rate","Type"
"Tennessee","2018-19","2019-01-05","≥85 years","All","All","32.9","86.4","Crude Rate"
"Tennessee","2018-19","2018-12-29","≥85 years","All","All","16.5","53.5","Crude Rate"
"Tennessee","2018-19","2018-12-22","≥85 years","All","All","8.2","37.0","Crude Rate"
"Tennessee","2018-19","2018-12-15","≥85 years","All","All","8.2","28.8","Crude Rate"
"Tennessee","2018-19","2018-12-08","≥85 years","All","All","4.1","20.6","Crude Rate"
"Tennessee","2018-19","2018-12-01","≥85 years","All","All","8.2","16.5","Crude Rate"
"Tennessee","2018-19","2018-11-24","≥85 years","All","All","4.1","8.2","Crude Rate"
"Tennessee","2018-19","2018-11-17","≥85 years","All","All","0.0","4.1","Crude Rate"
"Tennessee","2018-19","2018-11-10","≥85 years","All","All","0.0","4.1","Crude Rate"
"Tennessee","2018-19","2018-11-03","≥85 years","All","All","4.1","4.1","Crude Rate"
"Tennessee","2018-19","2018-10-27","≥85 years","All","All","0.0","0.0","Crude Rate"
"Tennessee","2018-19","2018-10-20","≥85 years","All","All","0.0","0.0","Crude Rate"
"Tennessee","2018-19","2018-10-13","≥85 years","All","All","0.0","0.0","Crude Rate"
"Tennessee","2018-19","2018-10-06","≥85 years","All","All","0.0","0.0","Crude Rate"
"Oregon","2018-19","2019-05-04","≥85 years","All","All","3.2","173.8","Crude Rate"
"Oregon","2018-19","2019-04-27","≥85 years","All","All","3.2","170.6","Crude Rate"
"Oregon","2018-19","2019-04-20","≥85 years","All","All","6.4","167.4","Crude Rate"
"Oregon","2018-19","2019-04-13","≥85 years","All","All","0.0","160.9","Crude Rate"
"Oregon","2018-19","2019-04-06","≥85 years","All","All","9.7","160.9","Crude Rate"
"Oregon","2018-19","2019-03-30","≥85 years","All","All","19.3","151.3","Crude Rate"
"Oregon","2018-19","2019-03-23","≥85 years","All","All","29.0","132.0","Crude Rate"
"Oregon","2018-19","2019-03-16","≥85 years","All","All","22.5","103.0","Crude Rate"
"Oregon","2018-19","2019-03-09","≥85 years","All","All","6.4","80.5","Crude Rate"
"Oregon","2018-19","2019-03-02","≥85 years","All","All","6.4","74.0","Crude Rate"
"Oregon","2018-19","2019-02-23","≥85 years","All","All","6.4","67.6","Crude Rate"
"Oregon","2018-19","2019-02-16","≥85 years","All","All","19.3","61.2","Crude Rate"
"Oregon","2018-19","2019-02-09","≥85 years","All","All","9.7","41.8","Crude Rate"
"Oregon","2018-19","2019-02-02","≥85 years","All","All","3.2","32.2","Crude Rate"
"Oregon","2018-19","2019-01-26","≥85 years","All","All","6.4","29.0","Crude Rate"
"Oregon","2018-19","2019-01-19","≥85 years","All","All","6.4","22.5","Crude Rate"
"Oregon","2018-19","2019-01-12","≥85 years","All","All","0.0","16.1","Crude Rate"
"Oregon","2018-19","2019-01-05","≥85 years","All","All","3.2","16.1","Crude Rate"
"Oregon","2018-19","2018-12-29","≥85 years","All","All","0.0","12.9","Crude Rate"
"Oregon","2018-19","2018-12-22","≥85 years","All","All","3.2","12.9","Crude Rate"
"Oregon","2018-19","2018-12-15","≥85 years","All","All","3.2","9.7","Crude Rate"
"Oregon","2018-19","2018-12-08","≥85 years","All","All","0.0","6.4","Crude Rate"
"Oregon","2018-19","2018-12-01","≥85 years","All","All","3.2","6.4","Crude Rate"
"Oregon","2018-19","2018-11-24","≥85 years","All","All","0.0","3.2","Crude Rate"
"Oregon","2018-19","2018-11-17","≥85 years","All","All","0.0","3.2","Crude Rate"
"Oregon","2018-19","2018-11-10","≥85 years","All","All","0.0","3.2","Crude Rate"
"Oregon","2018-19","2018-11-03","≥85 years","All","All","0.0","3.2","Crude Rate"
"Oregon","2018-19","2018-10-27","≥85 years","All","All","0.0","3.2","Crude Rate"
"Oregon","2018-19","2018-10-20","≥85 years","All","All","3.2","3.2","Crude Rate"
"Oregon","2018-19","2018-10-13","≥85 years","All","All","0.0","0.0","Crude Rate"
"Oregon","2018-19","2018-10-06","≥85 years","All","All","0.0","0.0","Crude Rate"
"New York","2018-19","2019-05-04","≥85 years","All","All","0.0","202.3","Crude Rate"
"New York","2018-19","2019-04-27","≥85 years","All","All","3.8","202.3","Crude Rate"
"New York","2018-19","2019-04-20","≥85 years","All","All","0.0","198.5","Crude Rate"
"New York","2018-19","2019-04-13","≥85 years","All","All","0.0","198.5","Crude Rate"
"New York","2018-19","2019-04-06","≥85 years","All","All","3.8","198.5","Crude Rate"
"New York","2018-19","2019-03-30","≥85 years","All","All","3.8","194.7","Crude Rate"
"New York","2018-19","2019-03-23","≥85 years","All","All","3.8","190.8","Crude Rate"
"New York","2018-19","2019-03-16","≥85 years","All","All","0.0","187.0","Crude Rate"
"New York","2018-19","2019-03-09","≥85 years","All","All","11.5","187.0","Crude Rate"
"New York","2018-19","2019-03-02","≥85 years","All","All","3.8","175.6","Crude Rate"
"New York","2018-19","2019-02-23","≥85 years","All","All","11.5","171.8","Crude Rate"
"New York","2018-19","2019-02-16","≥85 years","All","All","0.0","160.3","Crude Rate"
"New York","2018-19","2019-02-09","≥85 years","All","All","15.3","160.3","Crude Rate"
"New York","2018-19","2019-02-02","≥85 years","All","All","22.9","145.0","Crude Rate"
"New York","2018-19","2019-01-26","≥85 years","All","All","34.4","122.1","Crude Rate"
"New York","2018-19","2019-01-19","≥85 years","All","All","7.6","87.8","Crude Rate"
"New York","2018-19","2019-01-12","≥85 years","All","All","19.1","80.2","Crude Rate"
"New York","2018-19","2019-01-05","≥85 years","All","All","19.1","61.1","Crude Rate"
"New York","2018-19","2018-12-29","≥85 years","All","All","7.6","42.0","Crude Rate"
"New York","2018-19","2018-12-22","≥85 years","All","All","11.5","34.4","Crude Rate"
"New York","2018-19","2018-12-15","≥85 years","All","All","11.5","22.9","Crude Rate"
"New York","2018-19","2018-12-08","≥85 years","All","All","7.6","11.5","Crude Rate"
"New York","2018-19","2018-12-01","≥85 years","All","All","3.8","3.8","Crude Rate"
"New York","2018-19","2018-11-24","≥85 years","All","All","0.0","0.0","Crude Rate"
"New York","2018-19","2018-11-17","≥85 years","All","All","0.0","0.0","Crude Rate"
"New York","2018-19","2018-11-10","≥85 years","All","All","0.0","0.0","Crude Rate"
"New York","2018-19","2018-11-03","≥85 years","All","All","0.0","0.0","Crude Rate"
"New York","2018-19","2018-10-27","≥85 years","All","All","0.0","0.0","Crude Rate"
"New York","2018-19","2018-10-20","≥85 years","All","All","0.0","0.0","Crude Rate"
"New York","2018-19","2018-10-13","≥85 years","All","All","0.0","0.0","Crude Rate"
"New York","2018-19","2018-10-06","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2019-05-04","≥85 years","All","All","0.0","83.8","Crude Rate"
"New Mexico","2018-19","2019-04-27","≥85 years","All","All","0.0","83.8","Crude Rate"
"New Mexico","2018-19","2019-04-20","≥85 years","All","All","7.6","83.8","Crude Rate"
"New Mexico","2018-19","2019-04-13","≥85 years","All","All","0.0","76.2","Crude Rate"
"New Mexico","2018-19","2019-04-06","≥85 years","All","All","7.6","76.2","Crude Rate"
"New Mexico","2018-19","2019-03-30","≥85 years","All","All","0.0","68.6","Crude Rate"
"New Mexico","2018-19","2019-03-23","≥85 years","All","All","7.6","68.6","Crude Rate"
"New Mexico","2018-19","2019-03-16","≥85 years","All","All","0.0","61.0","Crude Rate"
"New Mexico","2018-19","2019-03-09","≥85 years","All","All","0.0","61.0","Crude Rate"
"New Mexico","2018-19","2019-03-02","≥85 years","All","All","7.6","61.0","Crude Rate"
"New Mexico","2018-19","2019-02-23","≥85 years","All","All","30.5","53.3","Crude Rate"
"New Mexico","2018-19","2019-02-16","≥85 years","All","All","0.0","22.9","Crude Rate"
"New Mexico","2018-19","2019-02-09","≥85 years","All","All","0.0","22.9","Crude Rate"
"New Mexico","2018-19","2019-02-02","≥85 years","All","All","0.0","22.9","Crude Rate"
"New Mexico","2018-19","2019-01-26","≥85 years","All","All","0.0","22.9","Crude Rate"
"New Mexico","2018-19","2019-01-19","≥85 years","All","All","7.6","22.9","Crude Rate"
"New Mexico","2018-19","2019-01-12","≥85 years","All","All","0.0","15.2","Crude Rate"
"New Mexico","2018-19","2019-01-05","≥85 years","All","All","7.6","15.2","Crude Rate"
"New Mexico","2018-19","2018-12-29","≥85 years","All","All","0.0","7.6","Crude Rate"
"New Mexico","2018-19","2018-12-22","≥85 years","All","All","7.6","7.6","Crude Rate"
"New Mexico","2018-19","2018-12-15","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2018-12-08","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2018-12-01","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2018-11-24","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2018-11-17","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2018-11-10","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2018-11-03","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2018-10-27","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2018-10-20","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2018-10-13","≥85 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2018-19","2018-10-06","≥85 years","All","All","0.0","0.0","Crude Rate"
"Minnesota","2018-19","2019-05-04","≥85 years","All","All","0.0","26.4","Crude Rate"
"Minnesota","2018-19","2019-04-27","≥85 years","All","All","0.0","26.4","Crude Rate"
"Minnesota","2018-19","2019-04-20","≥85 years","All","All","0.0","26.4","Crude Rate"
"Minnesota","2018-19","2019-04-13","≥85 years","All","All","0.0","26.4","Crude Rate"
"Minnesota","2018-19","2019-04-06","≥85 years","All","All","0.0","26.4","Crude Rate"
"Minnesota","2018-19","2019-03-30","≥85 years","All","All","0.0","26.4","Crude Rate"
"Minnesota","2018-19","2019-03-23","≥85 years","All","All","0.0","26.4","Crude Rate"
"Minnesota","2018-19","2019-03-16","≥85 years","All","All","3.5","26.4","Crude Rate"
"Minnesota","2018-19","2019-03-09","≥85 years","All","All","0.0","22.9","Crude Rate"
"Minnesota","2018-19","2019-03-02","≥85 years","All","All","3.5","22.9","Crude Rate"
"Minnesota","2018-19","2019-02-23","≥85 years","All","All","1.8","19.4","Crude Rate"
"Minnesota","2018-19","2019-02-16","≥85 years","All","All","1.8","17.6","Crude Rate"
"Minnesota","2018-19","2019-02-09","≥85 years","All","All","0.0","15.9","Crude Rate"
"Minnesota","2018-19","2019-02-02","≥85 years","All","All","0.0","15.9","Crude Rate"
"Minnesota","2018-19","2019-01-26","≥85 years","All","All","3.5","15.9","Crude Rate"
"Minnesota","2018-19","2019-01-19","≥85 years","All","All","0.0","12.3","Crude Rate"
"Minnesota","2018-19","2019-01-12","≥85 years","All","All","1.8","12.3","Crude Rate"
"Minnesota","2018-19","2019-01-05","≥85 years","All","All","1.8","10.6","Crude Rate"
"Minnesota","2018-19","2018-12-29","≥85 years","All","All","1.8","8.8","Crude Rate"
"Minnesota","2018-19","2018-12-22","≥85 years","All","All","1.8","7.1","Crude Rate"
"Minnesota","2018-19","2018-12-15","≥85 years","All","All","1.8","5.3","Crude Rate"
"Minnesota","2018-19","2018-12-08","≥85 years","All","All","1.8","3.5","Crude Rate"
"Minnesota","2018-19","2018-12-01","≥85 years","All","All","0.0","1.8","Crude Rate"
"Minnesota","2018-19","2018-11-24","≥85 years","All","All","1.8","1.8","Crude Rate"
"Minnesota","2018-19","2018-11-17","≥85 years","All","All","0.0","0.0","Crude Rate"
"Minnesota","2018-19","2018-11-10","≥85 years","All","All","0.0","0.0","Crude Rate"
"Minnesota","2018-19","2018-11-03","≥85 years","All","All","0.0","0.0","Crude Rate"
"Minnesota","2018-19","2018-10-27","≥85 years","All","All","0.0","0.0","Crude Rate"
"Minnesota","2018-19","2018-10-20","≥85 years","All","All","0.0","0.0","Crude Rate"
"Minnesota","2018-19","2018-10-13","≥85 years","All","All","0.0","0.0","Crude Rate"
"Minnesota","2018-19","2018-10-06","≥85 years","All","All","0.0","0.0","Crude Rate"
"Michigan","2018-19","2019-05-04","≥85 years","All","All","0.0","113.3","Crude Rate"
"Michigan","2018-19","2019-04-27","≥85 years","All","All","0.0","113.3","Crude Rate"
"Michigan","2018-19","2019-04-20","≥85 years","All","All","0.0","113.3","Crude Rate"
"Michigan","2018-19","2019-04-13","≥85 years","All","All","0.0","113.3","Crude Rate"
"Michigan","2018-19","2019-04-06","≥85 years","All","All","0.0","113.3","Crude Rate"
"Michigan","2018-19","2019-03-30","≥85 years","All","All","13.3","113.3","Crude Rate"
"Michigan","2018-19","2019-03-23","≥85 years","All","All","0.0","100.0","Crude Rate"
"Michigan","2018-19","2019-03-16","≥85 years","All","All","0.0","100.0","Crude Rate"
"Michigan","2018-19","2019-03-09","≥85 years","All","All","6.7","100.0","Crude Rate"
"Michigan","2018-19","2019-03-02","≥85 years","All","All","0.0","93.3","Crude Rate"
"Michigan","2018-19","2019-02-23","≥85 years","All","All","0.0","93.3","Crude Rate"
"Michigan","2018-19","2019-02-16","≥85 years","All","All","6.7","93.3","Crude Rate"
"Michigan","2018-19","2019-02-09","≥85 years","All","All","0.0","86.6","Crude Rate"
"Michigan","2018-19","2019-02-02","≥85 years","All","All","6.7","86.6","Crude Rate"
"Michigan","2018-19","2019-01-26","≥85 years","All","All","20.0","80.0","Crude Rate"
"Michigan","2018-19","2019-01-19","≥85 years","All","All","13.3","60.0","Crude Rate"
"Michigan","2018-19","2019-01-12","≥85 years","All","All","6.7","46.7","Crude Rate"
"Michigan","2018-19","2019-01-05","≥85 years","All","All","6.7","40.0","Crude Rate"
"Michigan","2018-19","2018-12-29","≥85 years","All","All","13.3","33.3","Crude Rate"
"Michigan","2018-19","2018-12-22","≥85 years","All","All","13.3","20.0","Crude Rate"
"Michigan","2018-19","2018-12-15","≥85 years","All","All","0.0","6.7","Crude Rate"
"Michigan","2018-19","2018-12-08","≥85 years","All","All","6.7","6.7","Crude Rate"
"Michigan","2018-19","2018-12-01","≥85 years","All","All","0.0","0.0","Crude Rate"
"Michigan","2018-19","2018-11-24","≥85 years","All","All","0.0","0.0","Crude Rate"
"Michigan","2018-19","2018-11-17","≥85 years","All","All","0.0","0.0","Crude Rate"
"Michigan","2018-19","2018-11-10","≥85 years","All","All","0.0","0.0","Crude Rate"
"Michigan","2018-19","2018-11-03","≥85 years","All","All","0.0","0.0","Crude Rate"
"Michigan","2018-19","2018-10-27","≥85 years","All","All","0.0","0.0","Crude Rate"
"Michigan","2018-19","2018-10-20","≥85 years","All","All","0.0","0.0","Crude Rate"
"Michigan","2018-19","2018-10-13","≥85 years","All","All","0.0","0.0","Crude Rate"
"Michigan","2018-19","2018-10-06","≥85 years","All","All","0.0","0.0","Crude Rate"
"Maryland","2018-19","2019-05-04","≥85 years","All","All","0.8","56.1","Crude Rate"
"Maryland","2018-19","2019-04-27","≥85 years","All","All","0.0","55.3","Crude Rate"
"Maryland","2018-19","2019-04-20","≥85 years","All","All","0.0","55.3","Crude Rate"
"Maryland","2018-19","2019-04-13","≥85 years","All","All","0.8","55.3","Crude Rate"
"Maryland","2018-19","2019-04-06","≥85 years","All","All","0.0","54.4","Crude Rate"
"Maryland","2018-19","2019-03-30","≥85 years","All","All","0.8","54.4","Crude Rate"
"Maryland","2018-19","2019-03-23","≥85 years","All","All","3.4","53.6","Crude Rate"
"Maryland","2018-19","2019-03-16","≥85 years","All","All","0.8","50.3","Crude Rate"
"Maryland","2018-19","2019-03-09","≥85 years","All","All","1.7","49.4","Crude Rate"
"Maryland","2018-19","2019-03-02","≥85 years","All","All","1.7","47.7","Crude Rate"
"Maryland","2018-19","2019-02-23","≥85 years","All","All","0.8","46.1","Crude Rate"
"Maryland","2018-19","2019-02-16","≥85 years","All","All","7.5","45.2","Crude Rate"
"Maryland","2018-19","2019-02-09","≥85 years","All","All","5.0","37.7","Crude Rate"
"Maryland","2018-19","2019-02-02","≥85 years","All","All","1.7","32.7","Crude Rate"
"Maryland","2018-19","2019-01-26","≥85 years","All","All","3.4","31.0","Crude Rate"
"Maryland","2018-19","2019-01-19","≥85 years","All","All","3.4","27.6","Crude Rate"
"Maryland","2018-19","2019-01-12","≥85 years","All","All","8.4","24.3","Crude Rate"
"Maryland","2018-19","2019-01-05","≥85 years","All","All","3.4","15.9","Crude Rate"
"Maryland","2018-19","2018-12-29","≥85 years","All","All","2.5","12.6","Crude Rate"
"Maryland","2018-19","2018-12-22","≥85 years","All","All","3.4","10.1","Crude Rate"
"Maryland","2018-19","2018-12-15","≥85 years","All","All","2.5","6.7","Crude Rate"
"Maryland","2018-19","2018-12-08","≥85 years","All","All","0.0","4.2","Crude Rate"
"Maryland","2018-19","2018-12-01","≥85 years","All","All","1.7","4.2","Crude Rate"
"Maryland","2018-19","2018-11-24","≥85 years","All","All","0.8","2.5","Crude Rate"
"Maryland","2018-19","2018-11-17","≥85 years","All","All","0.0","1.7","Crude Rate"
"Maryland","2018-19","2018-11-10","≥85 years","All","All","0.8","1.7","Crude Rate"
"Maryland","2018-19","2018-11-03","≥85 years","All","All","0.0","0.8","Crude Rate"
"Maryland","2018-19","2018-10-27","≥85 years","All","All","0.8","0.8","Crude Rate"
"Maryland","2018-19","2018-10-20","≥85 years","All","All","0.0","0.0","Crude Rate"
"Maryland","2018-19","2018-10-13","≥85 years","All","All","0.0","0.0","Crude Rate"
"Maryland","2018-19","2018-10-06","≥85 years","All","All","0.0","0.0","Crude Rate"
"Georgia","2018-19","2019-05-04","≥85 years","All","All","0.0","59.5","Crude Rate"
"Georgia","2018-19","2019-04-27","≥85 years","All","All","0.0","59.5","Crude Rate"
"Georgia","2018-19","2019-04-20","≥85 years","All","All","0.0","59.5","Crude Rate"
"Georgia","2018-19","2019-04-13","≥85 years","All","All","0.0","59.5","Crude Rate"
"Georgia","2018-19","2019-04-06","≥85 years","All","All","0.0","59.5","Crude Rate"
"Georgia","2018-19","2019-03-30","≥85 years","All","All","0.0","59.5","Crude Rate"
"Georgia","2018-19","2019-03-23","≥85 years","All","All","0.0","59.5","Crude Rate"
"Georgia","2018-19","2019-03-16","≥85 years","All","All","0.0","59.5","Crude Rate"
"Georgia","2018-19","2019-03-09","≥85 years","All","All","4.1","59.5","Crude Rate"
"Georgia","2018-19","2019-03-02","≥85 years","All","All","8.2","55.4","Crude Rate"
"Georgia","2018-19","2019-02-23","≥85 years","All","All","4.1","47.2","Crude Rate"
"Georgia","2018-19","2019-02-16","≥85 years","All","All","0.0","43.1","Crude Rate"
"Georgia","2018-19","2019-02-09","≥85 years","All","All","4.1","43.1","Crude Rate"
"Georgia","2018-19","2019-02-02","≥85 years","All","All","2.1","39.0","Crude Rate"
"Georgia","2018-19","2019-01-26","≥85 years","All","All","2.1","36.9","Crude Rate"
"Georgia","2018-19","2019-01-19","≥85 years","All","All","4.1","34.9","Crude Rate"
"Georgia","2018-19","2019-01-12","≥85 years","All","All","2.1","30.8","Crude Rate"
"Georgia","2018-19","2019-01-05","≥85 years","All","All","4.1","28.7","Crude Rate"
"Georgia","2018-19","2018-12-29","≥85 years","All","All","8.2","24.6","Crude Rate"
"Georgia","2018-19","2018-12-22","≥85 years","All","All","6.2","16.4","Crude Rate"
"Georgia","2018-19","2018-12-15","≥85 years","All","All","0.0","10.3","Crude Rate"
"Georgia","2018-19","2018-12-08","≥85 years","All","All","0.0","10.3","Crude Rate"
"Georgia","2018-19","2018-12-01","≥85 years","All","All","2.1","10.3","Crude Rate"
"Georgia","2018-19","2018-11-24","≥85 years","All","All","2.1","8.2","Crude Rate"
"Georgia","2018-19","2018-11-17","≥85 years","All","All","4.1","6.2","Crude Rate"
"Georgia","2018-19","2018-11-10","≥85 years","All","All","0.0","2.1","Crude Rate"
"Georgia","2018-19","2018-11-03","≥85 years","All","All","0.0","2.1","Crude Rate"
"Georgia","2018-19","2018-10-27","≥85 years","All","All","2.1","2.1","Crude Rate"
"Georgia","2018-19","2018-10-20","≥85 years","All","All","0.0","0.0","Crude Rate"
"Georgia","2018-19","2018-10-13","≥85 years","All","All","0.0","0.0","Crude Rate"
