"State","Season","Week ending date","Age Category","Sex","Race","Rate Type","Weekly Rate","Cumulative Rate"
"CT","2020-21","2021-05-01","0-17 years (Children)","Female","All","Observed","2.1","23.9"
"CT","2020-21","2021-04-24","0-17 years (Children)","Female","All","Observed","0.0","21.8"
"CT","2020-21","2021-04-17","0-17 years (Children)","Female","All","Observed","1.0","21.8"
"CT","2020-21","2021-04-10","0-17 years (Children)","Female","All","Observed","1.0","20.8"
"CT","2020-21","2021-04-03","0-17 years (Children)","Female","All","Observed","0.0","19.7"
"CT","2020-21","2021-03-27","0-17 years (Children)","Female","All","Observed","3.1","19.7"
"CT","2020-21","2021-03-20","0-17 years (Children)","Female","All","Observed","0.0","16.6"
"CT","2020-21","2021-03-13","0-17 years (Children)","Female","All","Observed","0.0","16.6"
"CT","2020-21","2021-03-06","0-17 years (Children)","Female","All","Observed","1.0","16.6"
"CT","2020-21","2021-02-27","0-17 years (Children)","Female","All","Observed","0.0","15.6"
"CT","2020-21","2021-02-20","0-17 years (Children)","Female","All","Observed","1.0","15.6"
"CT","2020-21","2021-02-13","0-17 years (Children)","Female","All","Observed","1.0","14.5"
